published_at,temp,hum,ligh,bat
2020-11-18T20:08:26.974Z,-4,-4,0,34.76
2020-11-18T20:18:30.597Z,10,88,0,34.25
2020-11-18T20:28:34.033Z,10,88,0,34.25
2020-11-18T20:38:37.486Z,10,88,0,34.25
2020-11-18T20:48:41.045Z,10,88,0,34.25
2020-11-18T20:58:44.566Z,10,88,0,33.75
2020-11-18T21:08:47.709Z,11,89,0,33.75
2020-11-18T21:18:51.382Z,13,91,0,33.75
2020-11-18T21:28:54.365Z,14,91,0,33.24
2020-11-18T21:38:57.622Z,14,91,0,33.24
2020-11-18T21:49:00.809Z,14,91,0,33.24
2020-11-18T21:59:04.592Z,14,91,0,33.24
2020-11-18T22:09:07.585Z,15,91,0,32.73
2020-11-18T22:19:10.915Z,15,91,0,32.73
2020-11-18T22:29:14.303Z,15,91,0,32.73
2020-11-18T22:39:17.900Z,15,91,0,32.23
2020-11-18T22:49:21.029Z,15,91,0,32.23
2020-11-18T22:59:24.011Z,15,91,0,32.23
2020-11-18T23:09:27.143Z,15,91,0,31.72
2020-11-18T23:19:30.176Z,14,91,0,31.72
2020-11-18T23:29:36.447Z,15,91,0,31.72
2020-11-18T23:39:39.438Z,15,91,0,31.22
2020-11-18T23:49:42.661Z,-4,-4,0,31.22
2020-11-18T23:59:45.848Z,15,91,0,31.22
2020-11-19T00:09:48.836Z,15,91,0,30.71
2020-11-19T00:19:51.908Z,15,91,0,30.71
2020-11-19T00:29:55.367Z,15,91,0,30.71
2020-11-19T00:39:58.269Z,15,91,0,30.21
2020-11-19T00:50:01.299Z,15,91,0,30.21
2020-11-19T01:00:04.600Z,15,91,0,30.21
2020-11-19T01:10:07.499Z,15,91,0,29.7
2020-11-19T01:20:10.566Z,15,91,0,29.7
2020-11-19T01:30:13.453Z,15,91,0,29.7
2020-11-19T01:40:16.514Z,-1,-1,0,29.2
2020-11-19T01:50:19.638Z,15,91,0,29.2
2020-11-19T02:00:22.820Z,15,91,0,28.69
2020-11-19T02:10:25.912Z,15,91,0,28.69
2020-11-19T02:20:29.170Z,15,91,0,28.69
2020-11-19T02:30:32.553Z,15,91,0,28.18
2020-11-19T02:40:35.976Z,15,91,0,28.18
2020-11-19T02:50:38.993Z,14,91,0,28.18
2020-11-19T03:00:42.146Z,-1,-1,0,27.68
2020-11-19T03:10:45.185Z,14,91,0,27.68
2020-11-19T03:20:48.790Z,14,91,0,27.17
2020-11-19T03:30:51.897Z,15,91,0,27.17
2020-11-19T03:40:54.959Z,15,91,0,27.17
2020-11-19T03:50:58.105Z,14,91,0,26.67
2020-11-19T04:01:04.813Z,14,91,0,26.67
2020-11-19T04:11:07.944Z,14,91,0,26.16
2020-11-19T04:21:10.960Z,14,91,0,26.16
2020-11-19T04:31:14.025Z,11,89,0,25.66
2020-11-19T04:41:17.453Z,10,88,0,25.66
2020-11-19T04:51:20.311Z,10,88,0,25.66
2020-11-19T05:01:23.381Z,-4,-4,0,25.15
2020-11-19T05:11:26.421Z,10,88,0,25.15
2020-11-19T05:21:29.335Z,11,89,0,24.65
2020-11-19T05:31:32.989Z,11,89,0,24.65
2020-11-19T05:41:36.246Z,12,90,0,24.14
2020-11-19T05:51:39.248Z,12,90,0,24.14
2020-11-19T06:01:45.874Z,12,90,0,23.64
2020-11-19T06:11:49.438Z,12,90,0,23.33
2020-11-19T06:21:55.581Z,12,90,1,23.03
2020-11-19T06:31:58.746Z,12,90,18,22.72
2020-11-19T06:42:01.734Z,12,90,75,22.72
2020-11-19T06:52:05.069Z,-4,-4,75,22.42
2020-11-19T07:02:09.584Z,12,90,75,22.11
2020-11-19T07:12:12.510Z,12,90,75,21.81
2020-11-19T07:22:15.576Z,12,90,75,21.5
2020-11-19T07:32:18.972Z,12,90,75,21.2
2020-11-19T07:42:22.170Z,12,90,75,20.9
2020-11-19T07:52:25.113Z,12,90,76,20.59
2020-11-19T08:02:31.803Z,13,91,76,20.59
2020-11-19T08:12:35.204Z,13,91,76,20.28
2020-11-19T08:22:38.326Z,14,91,76,19.98
2020-11-19T08:32:41.707Z,15,91,76,19.68
2020-11-19T08:42:44.813Z,16,92,76,19.38
2020-11-19T08:52:48.087Z,18,87,76,19.07
2020-11-19T09:00:12.925Z,18,82,76,18.76
2020-11-19T09:01:54.103Z,-5,-5,65,18.46
2020-11-19T09:11:57.096Z,-5,-5,10,18.16
2020-11-19T09:13:12.114Z,-5,-5,9,18.46
2020-11-19T09:14:42.349Z,-5,-5,10,18.46
2020-11-19T09:15:20.918Z,-5,-5,10,18.76
2020-11-19T09:16:10.230Z,-5,-5,10,18.76
2020-11-19T09:17:36.414Z,-5,-5,10,18.76
2020-11-19T09:18:35.331Z,-5,-5,10,18.46
2020-11-19T09:20:03.151Z,-5,-5,10,18.46
2020-11-19T09:30:06.334Z,-5,-5,10,18.16
2020-11-19T09:30:56.095Z,-5,-5,9,17.85
2020-11-19T09:31:36.554Z,-5,-5,9,17.55
2020-11-19T09:33:11.209Z,-5,-5,76,17.24
2020-11-19T09:34:31.149Z,-5,-5,9,16.94
2020-11-19T09:45:27.558Z,-5,-5,10,16.63
2020-11-19T09:56:46.682Z,-5,-5,10,16.33
2020-11-19T10:00:03.104Z,-5,-5,10,15.72
2020-11-19T10:00:45.266Z,-5,-5,11,15.41
2020-11-19T10:01:37.996Z,-5,-5,10,15.11
2020-11-19T10:02:39.855Z,-5,-5,10,14.81
2020-11-19T10:03:41.158Z,-5,-5,74,14.5
2020-11-19T10:04:41.846Z,-5,-5,10,14.2
2020-11-19T10:05:42.915Z,-5,-5,10,13.89
2020-11-19T10:06:43.964Z,-5,-5,10,13.89
2020-11-19T10:07:44.891Z,-5,-5,10,13.59
2020-11-19T10:08:45.948Z,-5,-5,11,13.29
2020-11-19T10:09:46.892Z,-5,-5,11,13.29
2020-11-19T10:10:47.972Z,-5,-5,11,12.98
2020-11-19T10:11:48.885Z,-5,-5,11,12.67
2020-11-19T10:12:49.935Z,-5,-5,11,12.67
2020-11-19T10:13:50.903Z,-5,-5,11,12.37
2020-11-19T10:16:09.193Z,-5,-5,12,11.76
2020-11-19T10:27:25.702Z,-5,-5,12,11.46
2020-11-19T10:38:16.911Z,-5,-5,11,11.15
2020-11-19T10:44:36.800Z,-5,-5,11,10.54
2020-11-19T10:45:53.722Z,-5,-5,11,10.1
2020-11-19T10:46:48.412Z,-5,-5,11,9.81
2020-11-19T10:54:24.520Z,-5,-5,10,2.31
2020-11-19T10:55:11.820Z,-5,-5,10,2.58
2020-11-19T11:09:13.738Z,-5,-5,9,89.05
2020-11-19T11:16:59.017Z,-5,-5,10,14.81
2020-11-19T11:45:58.015Z,-5,-5,12,14.5
2020-11-19T11:58:01.859Z,-5,-5,12,16.33
2020-11-19T12:08:05.031Z,-5,-5,12,16.33
2020-11-19T12:18:36.654Z,-5,-5,12,16.63
2020-11-19T12:29:05.809Z,-5,-5,11,16.63
2020-11-19T12:32:14.417Z,-5,-5,11,16.94
2020-11-19T14:31:21.358Z,-5,-5,10,44.64
2020-11-19T14:32:41.242Z,-5,-5,10,44.64
2020-11-19T14:34:11.485Z,-5,-5,10,44.64
2020-11-19T14:44:15.050Z,-5,-5,11,44.64
2020-11-19T14:54:18.667Z,-5,-5,11,44.64
2020-11-19T15:04:22.023Z,-5,-5,10,44.64
2020-11-19T15:14:25.446Z,-5,-5,10,45.06
2020-11-19T15:24:43.211Z,-5,-5,10,45.06
2020-11-19T15:34:46.898Z,-5,-5,10,45.06
2020-11-19T15:45:05.265Z,-5,-5,10,44.64
2020-11-19T15:55:33.322Z,-5,-5,10,44.64
2020-11-19T16:05:36.595Z,-5,-5,10,44.22
2020-11-19T16:16:15.215Z,-5,-5,10,44.22
2020-11-19T16:22:30.028Z,-5,-5,10,44.22
2020-11-19T16:23:50.708Z,20,88,77,44.22
2020-11-19T16:33:54.539Z,20,89,77,44.22
2020-11-19T16:43:57.563Z,20,82,77,44.22
2020-11-19T16:54:00.576Z,20,80,25,43.8
2020-11-19T17:04:04.271Z,19,86,2,43.8
2020-11-19T17:14:07.757Z,19,87,0,43.8
2020-11-19T17:24:10.750Z,19,87,0,43.8
2020-11-19T17:34:13.607Z,15,83,0,43.38
2020-11-19T17:44:16.563Z,16,90,0,43.38
2020-11-19T17:54:19.989Z,18,74,0,43.38
2020-11-19T18:04:22.959Z,19,73,0,43.38
2020-11-19T18:14:25.901Z,17,75,0,42.96
2020-11-19T18:24:28.979Z,17,75,0,42.96
2020-11-19T18:34:32.088Z,17,77,0,42.96
2020-11-19T18:44:38.449Z,19,70,0,42.54
2020-11-19T18:54:42.048Z,19,70,0,42.54
2020-11-19T19:04:45.124Z,18,73,0,42.54
2020-11-19T19:14:48.125Z,18,73,0,42.12
2020-11-19T19:24:51.300Z,17,75,0,42.12
2020-11-19T19:34:54.912Z,17,75,0,42.12
2020-11-19T19:44:58.139Z,17,77,0,41.7
2020-11-19T19:55:01.717Z,17,77,0,41.7
2020-11-19T20:05:04.872Z,17,75,0,41.7
2020-11-19T20:15:08.884Z,17,73,0,41.28
2020-11-19T20:25:11.902Z,17,73,0,41.28
2020-11-19T20:35:14.947Z,17,73,0,41.28
2020-11-19T20:45:18.121Z,17,74,0,40.86
2020-11-19T20:55:21.037Z,16,77,0,40.86
2020-11-19T21:15:27.709Z,16,74,0,40.44
2020-11-19T21:25:30.597Z,16,78,0,40.44
2020-11-19T21:35:33.714Z,16,74,0,39.94
2020-11-19T21:45:37.882Z,16,68,0,39.94
2020-11-19T21:55:40.636Z,16,69,0,39.94
2020-11-19T22:05:43.716Z,15,70,0,39.44
2020-11-19T22:15:47.760Z,15,69,0,39.44
2020-11-19T22:25:50.720Z,15,68,0,39.44
2020-11-19T22:35:54.598Z,15,64,0,38.94
2020-11-19T22:45:57.377Z,15,65,0,38.94
2020-11-19T22:56:00.988Z,15,63,0,38.44
2020-11-19T23:06:03.898Z,15,63,0,38.44
2020-11-19T23:16:07.338Z,15,62,0,38.44
2020-11-19T23:26:10.397Z,14,62,0,37.94
2020-11-19T23:36:13.410Z,14,61,0,37.94
2020-11-19T23:46:16.409Z,15,56,0,37.44
2020-11-19T23:56:20.006Z,14,60,0,37.44
2020-11-20T00:06:23.021Z,14,57,0,36.94
2020-11-20T00:16:25.977Z,14,58,0,36.94
2020-11-20T00:26:29.033Z,14,54,0,36.44
2020-11-20T00:36:32.258Z,13,58,0,36.44
2020-11-20T00:46:35.581Z,14,52,0,35.93
2020-11-20T00:56:38.437Z,14,52,0,35.93
2020-11-20T01:06:42.149Z,14,55,0,35.43
2020-11-20T01:16:45.502Z,13,60,0,34.93
2020-11-20T01:26:48.718Z,14,56,0,34.93
2020-11-20T01:36:51.886Z,14,56,0,34.43
2020-11-20T01:46:54.858Z,14,56,0,34.43
2020-11-20T01:56:57.941Z,13,58,0,33.93
2020-11-20T02:07:05.152Z,14,55,0,33.43
2020-11-20T02:17:08.413Z,14,53,0,33.43
2020-11-20T02:27:11.376Z,14,53,0,32.93
2020-11-20T02:37:14.281Z,14,54,0,32.43
2020-11-20T02:47:17.330Z,14,53,0,32.43
2020-11-20T02:57:20.312Z,13,53,0,31.93
2020-11-20T03:07:23.431Z,13,54,0,31.43
2020-11-20T03:17:26.564Z,14,51,0,31.43
2020-11-20T03:27:29.707Z,14,49,0,30.93
2020-11-20T03:37:33.024Z,13,49,0,30.43
2020-11-20T03:47:36.033Z,13,52,0,30.43
2020-11-20T03:57:39.484Z,13,50,0,29.93
2020-11-20T04:07:42.365Z,13,50,0,29.42
2020-11-20T04:17:46.063Z,13,48,0,28.92
2020-11-20T04:27:49.085Z,12,50,0,28.92
2020-11-20T04:37:52.280Z,12,51,0,28.42
2020-11-20T04:47:55.458Z,12,50,0,28.42
2020-11-20T04:57:58.460Z,12,51,0,27.92
2020-11-20T05:08:01.808Z,12,47,0,27.42
2020-11-20T05:18:04.929Z,12,46,0,26.92
2020-11-20T05:28:08.474Z,7,64,0,26.92
2020-11-20T05:38:11.488Z,9,58,0,26.42
2020-11-20T05:48:14.523Z,7,64,0,25.92
2020-11-20T05:58:17.471Z,8,59,0,25.42
2020-11-20T06:08:20.569Z,6,69,0,25.42
2020-11-20T06:18:23.765Z,11,59,0,24.92
2020-11-20T06:28:27.243Z,11,54,1,24.42
2020-11-20T06:38:30.428Z,-4,-4,18,23.92
2020-11-20T06:48:33.557Z,12,52,65,23.11
2020-11-20T06:58:36.612Z,11,51,75,22.81
2020-11-20T07:08:40.022Z,12,49,75,22.51
2020-11-20T07:18:43.049Z,11,51,75,21.91
2020-11-20T07:28:46.285Z,11,53,75,21.61
2020-11-20T07:38:52.179Z,10,58,75,21.3
2020-11-20T07:48:55.773Z,10,60,76,20.7
2020-11-20T07:58:59.678Z,12,56,76,20.7
2020-11-20T08:09:03.301Z,14,51,76,20.7
2020-11-20T08:19:06.509Z,14,46,76,21
2020-11-20T08:29:09.760Z,16,34,76,21.61
2020-11-20T08:39:12.884Z,17,35,76,22.21
2020-11-20T08:49:16.292Z,17,33,76,22.81
2020-11-20T08:59:19.492Z,17,35,76,23.41
2020-11-20T09:09:22.563Z,17,36,76,24.42
2020-11-20T09:19:25.812Z,17,33,76,24.92
2020-11-20T09:29:29.312Z,18,30,76,25.92
2020-11-20T09:39:32.322Z,18,30,77,26.92
2020-11-20T09:49:35.409Z,18,31,76,27.42
2020-11-20T09:59:39.047Z,18,32,76,28.42
2020-11-20T10:09:42.066Z,19,30,76,29.42
2020-11-20T10:19:45.566Z,20,29,77,30.43
2020-11-20T10:29:48.558Z,20,28,77,30.93
2020-11-20T10:39:52.037Z,20,29,77,31.93
2020-11-20T10:49:55.557Z,21,29,77,32.93
2020-11-20T10:59:59.496Z,22,30,77,33.93
2020-11-20T11:10:02.523Z,21,29,77,34.93
2020-11-20T11:20:05.592Z,22,28,77,35.93
2020-11-20T11:30:08.848Z,22,29,77,36.94
2020-11-20T11:40:12.525Z,23,28,77,37.94
2020-11-20T11:50:16.453Z,23,28,77,38.94
2020-11-20T12:00:20.115Z,23,27,77,39.44
2020-11-20T12:10:23.134Z,24,26,77,40.44
2020-11-20T12:20:27.594Z,23,26,77,41.7
2020-11-20T12:30:30.777Z,24,24,78,42.54
2020-11-20T12:40:33.916Z,25,21,78,43.38
2020-11-20T12:50:37.134Z,25,22,77,44.22
2020-11-20T13:00:40.193Z,24,22,78,45.06
2020-11-20T13:10:43.447Z,26,20,78,45.9
2020-11-20T13:20:46.463Z,27,18,78,46.32
2020-11-20T13:30:49.411Z,28,16,77,47.16
2020-11-20T13:40:52.812Z,26,18,77,48
2020-11-20T13:50:56.027Z,26,17,78,48.96
2020-11-20T14:00:59.213Z,28,15,78,49.91
2020-11-20T14:11:02.233Z,30,13,78,50.39
2020-11-20T14:21:05.512Z,30,12,78,51.34
2020-11-20T14:31:09.013Z,29,13,78,52.29
2020-11-20T14:41:12.221Z,29,14,78,53.25
2020-11-20T14:51:15.925Z,30,13,78,53.73
2020-11-20T15:01:18.948Z,29,15,78,54.68
2020-11-20T15:11:22.302Z,29,14,78,55.6
2020-11-20T15:21:25.458Z,28,14,77,56.5
2020-11-20T15:31:28.881Z,24,24,77,56.95
2020-11-20T15:41:31.828Z,19,35,77,56.95
2020-11-20T15:51:35.007Z,18,40,77,56.95
2020-11-20T16:01:38.045Z,19,38,76,57.39
2020-11-20T16:11:41.163Z,16,46,76,57.39
2020-11-20T16:21:44.944Z,16,46,75,57.84
2020-11-20T16:31:48.418Z,12,60,76,57.84
2020-11-20T16:41:51.350Z,13,59,76,58.29
2020-11-20T16:51:54.446Z,15,53,49,58.29
2020-11-20T17:01:57.835Z,15,53,7,58.29
2020-11-20T17:12:03.474Z,15,53,0,58.73
2020-11-20T17:22:06.558Z,14,57,0,58.73
2020-11-20T17:32:09.536Z,14,58,0,58.73
2020-11-20T17:42:12.968Z,14,59,0,58.73
2020-11-20T17:52:19.093Z,13,63,0,59.18
2020-11-20T18:02:22.348Z,13,64,0,59.18
2020-11-20T18:12:25.292Z,13,64,0,59.18
2020-11-20T18:22:28.581Z,13,66,0,59.18
2020-11-20T18:32:31.383Z,13,69,0,59.18
2020-11-20T18:42:35.080Z,13,65,0,59.18
2020-11-20T18:52:38.320Z,13,58,0,59.63
2020-11-20T19:02:42.210Z,14,52,0,59.63
2020-11-20T19:12:45.585Z,14,53,0,59.63
2020-11-20T19:22:48.864Z,13,52,0,59.63
2020-11-20T19:32:52.434Z,13,54,0,59.63
2020-11-20T19:42:55.642Z,13,54,0,59.63
2020-11-20T19:52:59.008Z,13,50,0,59.63
2020-11-20T20:03:01.789Z,13,50,0,59.63
2020-11-20T20:13:04.860Z,12,50,0,59.63
2020-11-20T20:23:11.146Z,13,50,0,60.08
2020-11-20T20:33:14.149Z,13,49,0,59.63
2020-11-20T20:43:17.550Z,12,51,0,59.63
2020-11-20T20:53:21.137Z,12,48,0,59.63
2020-11-20T21:03:24.136Z,12,47,0,60.08
2020-11-20T21:13:27.187Z,11,50,0,60.08
2020-11-20T21:23:30.800Z,11,56,0,60.08
2020-11-20T21:33:33.856Z,11,48,0,60.08
2020-11-20T21:43:36.957Z,8,61,0,60.08
2020-11-20T21:53:40.408Z,11,53,0,60.08
2020-11-20T22:03:44.205Z,8,62,0,60.08
2020-11-20T22:13:46.994Z,8,59,0,60.08
2020-11-20T22:23:50.217Z,7,61,0,60.08
2020-11-20T22:33:53.877Z,9,56,0,59.63
2020-11-20T22:43:56.639Z,11,47,0,59.63
2020-11-20T22:53:59.618Z,11,46,0,59.63
2020-11-20T23:04:02.406Z,11,45,0,59.63
2020-11-20T23:14:06.052Z,11,49,0,59.63
2020-11-20T23:24:09.011Z,11,47,0,59.63
2020-11-20T23:34:11.850Z,12,42,0,59.63
2020-11-20T23:44:14.905Z,11,42,0,59.63
2020-11-20T23:54:17.815Z,11,44,0,59.18
2020-11-21T00:04:20.791Z,10,48,0,59.18
2020-11-21T00:14:23.935Z,10,49,0,59.18
2020-11-21T00:24:26.748Z,-4,-4,0,59.18
2020-11-21T00:34:29.847Z,10,48,0,59.18
2020-11-21T00:44:32.962Z,10,45,0,58.73
2020-11-21T00:54:36.102Z,10,46,0,58.73
2020-11-21T01:04:39.560Z,10,47,0,58.73
2020-11-21T01:14:42.703Z,10,47,0,58.29
2020-11-21T01:24:45.840Z,10,48,0,58.29
2020-11-21T01:34:48.946Z,9,48,0,58.29
2020-11-21T01:44:52.326Z,10,47,0,57.84
2020-11-21T01:54:55.910Z,9,48,0,57.84
2020-11-21T02:04:59.261Z,10,44,0,57.84
2020-11-21T02:15:02.720Z,10,47,0,57.84
2020-11-21T02:25:05.494Z,10,47,0,57.39
2020-11-21T02:35:08.901Z,10,45,0,57.39
2020-11-21T02:45:15.205Z,9,46,0,57.39
2020-11-21T02:55:18.328Z,10,45,0,56.95
2020-11-21T03:05:21.591Z,9,49,0,56.95
2020-11-21T03:15:25.077Z,9,50,0,56.5
2020-11-21T03:25:28.254Z,9,53,0,56.5
2020-11-21T03:35:31.425Z,8,55,0,56.05
2020-11-21T03:45:34.538Z,8,53,0,56.05
2020-11-21T03:55:37.608Z,9,52,0,55.6
2020-11-21T04:05:41.131Z,7,66,0,55.6
2020-11-21T04:15:44.483Z,7,61,0,55.16
2020-11-21T04:25:48.127Z,7,63,0,55.16
2020-11-21T04:35:51.204Z,7,65,0,54.68
2020-11-21T04:45:57.219Z,7,66,0,54.2
2020-11-21T04:56:00.755Z,7,68,0,54.2
2020-11-21T05:06:03.961Z,4,72,0,53.73
2020-11-21T05:16:06.759Z,3,79,0,53.25
2020-11-21T05:26:09.659Z,4,80,0,53.25
2020-11-21T05:36:13.386Z,3,78,0,52.77
2020-11-21T05:46:16.837Z,5,81,0,52.29
2020-11-21T05:56:19.906Z,5,71,0,51.82
2020-11-21T06:06:22.950Z,3,80,0,51.82
2020-11-21T06:16:26.125Z,4,83,0,51.34
2020-11-21T06:26:29.018Z,3,82,0,50.86
2020-11-21T06:36:32.555Z,5,84,23,50.39
2020-11-21T06:46:36.044Z,4,87,74,49.91
2020-11-21T06:56:39.275Z,6,78,74,49.91
2020-11-21T07:06:42.204Z,-4,-4,75,49.43
2020-11-21T07:16:45.175Z,6,75,74,48.96
2020-11-21T07:26:48.789Z,6,77,75,48.48
2020-11-21T07:36:52.024Z,6,77,75,48
2020-11-21T07:46:55.292Z,6,76,75,48
2020-11-21T07:56:58.501Z,7,73,75,47.58
2020-11-21T08:07:02.362Z,10,54,75,48
2020-11-21T08:17:05.385Z,11,52,75,48
2020-11-21T08:27:08.441Z,11,59,75,48.48
2020-11-21T08:37:11.668Z,12,52,76,48.96
2020-11-21T08:47:14.830Z,13,51,76,99.13
2020-11-21T08:57:17.799Z,13,49,76,96.2
2020-11-21T09:07:21.156Z,14,48,76,96.2
2020-11-21T09:17:24.254Z,15,46,76,96.2
2020-11-21T09:27:27.285Z,15,44,76,96.2
2020-11-21T09:37:30.521Z,16,38,75,96.39
2020-11-21T09:47:33.581Z,12,42,75,96.39
2020-11-21T09:57:36.853Z,11,50,75,96.58
2020-11-21T10:07:40.535Z,11,47,76,96.58
2020-11-21T10:17:43.723Z,17,34,76,96.77
2020-11-21T10:27:47.597Z,19,28,77,96.77
2020-11-21T10:37:50.658Z,19,29,76,96.96
2020-11-21T10:47:53.904Z,20,27,77,97.15
2020-11-21T10:57:57.097Z,21,27,77,97.15
2020-11-21T11:08:00.918Z,21,28,76,97.34
2020-11-21T11:18:04.210Z,21,26,77,97.53
2020-11-21T11:28:07.361Z,22,28,77,97.72
2020-11-21T11:38:11.290Z,22,28,77,97.72
2020-11-21T11:48:14.732Z,22,32,77,97.91
2020-11-21T11:58:17.928Z,23,31,77,98.1
2020-11-21T12:08:21.561Z,23,33,77,98.29
2020-11-21T12:18:25.069Z,23,33,77,98.46
2020-11-21T12:28:28.155Z,24,33,77,98.63
2020-11-21T12:38:31.903Z,24,34,77,98.79
2020-11-21T12:48:35.637Z,25,31,77,98.96
2020-11-21T12:58:39.357Z,24,33,77,99.3
2020-11-21T13:08:42.921Z,25,31,77,99.46
2020-11-21T13:18:46.112Z,24,36,77,99.63
2020-11-21T13:28:49.787Z,23,39,77,99.8
2020-11-21T13:38:52.872Z,23,39,77,99.96
2020-11-21T13:48:57.017Z,23,40,77,100
2020-11-21T13:59:00.075Z,23,39,77,100
2020-11-21T14:09:03.665Z,25,34,77,100
2020-11-21T14:19:06.795Z,26,34,77,100
2020-11-21T14:29:09.896Z,24,38,77,100
2020-11-21T14:39:12.951Z,24,36,77,100
2020-11-21T14:49:16.652Z,23,40,77,100
2020-11-21T14:59:19.773Z,23,40,77,100
2020-11-21T15:09:24.597Z,24,40,77,100
2020-11-21T15:19:27.698Z,23,41,76,100
2020-11-21T15:29:30.747Z,19,50,76,100
2020-11-21T15:39:34.004Z,17,62,76,100
2020-11-21T15:49:37.494Z,17,64,76,100
2020-11-21T15:59:54.711Z,15,73,76,100
2020-11-21T16:09:57.400Z,15,74,76,99.8
2020-11-21T16:20:00.579Z,14,75,76,99.3
2020-11-21T16:30:03.616Z,14,78,76,98.96
2020-11-21T16:40:06.673Z,13,83,75,98.46
2020-11-21T16:50:10.155Z,12,76,43,98.1
2020-11-21T17:00:13.688Z,10,87,9,97.72
2020-11-21T17:10:17.869Z,10,87,0,97.34
2020-11-21T17:20:20.859Z,12,90,0,96.96
2020-11-21T17:30:24.123Z,11,84,0,96.58
2020-11-21T17:40:31.560Z,10,80,0,96.2
2020-11-21T17:50:34.541Z,9,88,0,95.82
2020-11-21T18:00:41.012Z,11,89,0,95.44
2020-11-21T18:10:44.204Z,11,89,0,95.06
2020-11-21T18:20:47.209Z,9,88,0,94.68
2020-11-21T18:30:50.667Z,11,89,0,94.3
2020-11-21T18:40:57.366Z,10,88,0,93.92
2020-11-21T18:51:00.611Z,11,89,0,93.54
2020-11-21T19:01:03.868Z,11,89,0,93.16
2020-11-21T19:11:07.001Z,11,89,0,92.78
2020-11-21T19:21:10.218Z,12,90,0,92.4
2020-11-21T19:31:13.918Z,12,90,0,92.02
2020-11-21T19:41:17.270Z,12,90,0,91.83
2020-11-21T19:51:20.090Z,12,89,0,91.64
2020-11-21T20:01:22.990Z,12,90,0,91.26
2020-11-21T20:11:26.101Z,12,90,0,90.88
2020-11-21T20:21:32.233Z,12,90,0,90.5
2020-11-21T20:31:35.190Z,12,90,0,90.12
2020-11-21T20:41:38.381Z,11,89,0,89.93
2020-11-21T20:51:42.082Z,11,89,0,89.55
2020-11-21T21:01:45.342Z,10,88,0,89.17
2020-11-21T21:11:48.377Z,8,88,0,88.98
2020-11-21T21:21:51.658Z,7,88,0,88.79
2020-11-21T21:31:55.160Z,7,88,0,88.41
2020-11-21T21:41:58.699Z,8,88,0,88.03
2020-11-21T21:52:01.770Z,7,88,0,87.65
2020-11-21T22:02:08.040Z,8,88,0,87.27
2020-11-21T22:12:13.911Z,7,88,0,86.88
2020-11-21T22:22:17.031Z,8,88,0,86.5
2020-11-21T22:32:24.368Z,8,88,0,86.31
2020-11-21T22:42:27.634Z,8,88,0,85.93
2020-11-21T22:52:30.495Z,8,88,0,85.55
2020-11-21T23:02:33.170Z,8,88,0,85.16
2020-11-21T23:12:36.534Z,8,88,0,84.97
2020-11-21T23:22:39.708Z,8,88,0,84.59
2020-11-21T23:32:43.079Z,8,88,0,84.21
2020-11-21T23:42:49.416Z,8,88,0,83.82
2020-11-21T23:52:52.581Z,7,88,0,83.44
2020-11-22T00:02:55.421Z,7,88,0,83.06
2020-11-22T00:12:58.470Z,7,88,0,82.87
2020-11-22T00:23:01.852Z,7,88,0,82.49
2020-11-22T00:33:05.201Z,7,88,0,82.3
2020-11-22T00:43:08.202Z,7,88,0,81.91
2020-11-22T00:53:11.402Z,7,88,0,81.53
2020-11-22T01:03:14.459Z,7,88,0,81.15
2020-11-22T01:13:17.514Z,7,88,0,80.96
2020-11-22T01:23:20.544Z,7,88,0,80.57
2020-11-22T01:33:23.740Z,7,88,0,80.38
2020-11-22T01:43:26.797Z,7,88,0,80.19
2020-11-22T01:53:29.958Z,7,88,0,79.81
2020-11-22T02:03:36.145Z,6,88,0,79.62
2020-11-22T02:13:39.375Z,6,88,0,79.11
2020-11-22T02:23:42.545Z,6,88,0,78.94
2020-11-22T02:33:45.600Z,6,88,0,78.61
2020-11-22T02:43:52.655Z,7,88,0,78.27
2020-11-22T02:53:55.739Z,6,88,0,77.93
2020-11-22T03:03:58.691Z,6,88,0,77.77
2020-11-22T03:14:01.656Z,6,88,0,77.43
2020-11-22T03:24:04.665Z,5,88,0,77.09
2020-11-22T03:34:07.676Z,5,88,0,76.75
2020-11-22T03:44:10.693Z,6,88,0,76.42
2020-11-22T03:54:13.793Z,5,88,0,76.08
2020-11-22T04:04:16.804Z,6,88,0,75.91
2020-11-22T04:14:20.086Z,6,88,0,75.58
2020-11-22T04:24:22.923Z,6,88,0,75.24
2020-11-22T04:34:26.107Z,5,88,0,74.9
2020-11-22T04:44:28.963Z,4,87,0,74.73
2020-11-22T04:54:32.157Z,3,87,0,74.56
2020-11-22T05:04:35.109Z,4,87,0,74.23
2020-11-22T05:14:38.150Z,3,87,0,73.89
2020-11-22T05:24:41.634Z,2,87,0,73.72
2020-11-22T05:34:45.078Z,2,87,0,73.55
2020-11-22T05:44:48.671Z,1,86,0,73.22
2020-11-22T05:54:51.904Z,1,86,0,72.88
2020-11-22T06:04:55.664Z,1,86,0,72.54
2020-11-22T06:14:58.874Z,1,84,0,72.21
2020-11-22T06:25:02.494Z,1,86,0,71.87
2020-11-22T06:35:05.763Z,4,87,8,71.53
2020-11-22T06:45:09.007Z,3,87,41,71.53
2020-11-22T06:55:12.274Z,4,87,74,71.16
2020-11-22T07:05:15.337Z,2,87,74,70.8
2020-11-22T07:15:18.457Z,1,86,74,70.8
